organization_group_id,organization_group_name,petitioner_company_id,petitioner_company_name,petitioner_company_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_record_retired_date,beneficiary_last_name,beneficiary_first_name,beneficiary_full_name,primary_beneficiary_id,primary_beneficiary_last_name,primary_beneficiary_first_name,relation,gender,date_of_birth,country_of_birth,country_of_citizenship,alien_number,date_of_last_entry_into_the_us,i94_number,i94_status,i94_valid_from,i94_exp_date,current_status,current_status_exp_date,i797_valid_from,i797_exp_date,final_niv_hl_status_valid_from,final_niv_maxout_date,i129s_exp_date,ped_petition_end_date,ead_type,ead_exp_date,ap_exp_date,ds2019_valid_from,ds2019_exp_date,re_entry_permit_exp_date,green_card_exp_date,passport_number,passport_issuing_country,passport_valid_from,passport_exp_date,visa_type,visa_issue_date,visa_exp_date,visa_priority_green_card_method,primary_visa_priority_date,primary_visa_priority_category,primary_visa_country_of_chargeability,visa_priority_note,track_filed,green_card_method,employee_id,work_email_id,current_employer,management_info_employee_id,management_info_department,management_info_dept_group,management_info_dept_number,business_unit_code,hr_info_client_billing_code,job_title,job_location_street,job_location_city,job_location_state,hire_date,management_info_manager,management_info_manager_email,management_info_second_level_manager,management_info_second_level_manager_email,management_info_partner_name,management_info_partner_email,management_info_cost_center,management_info_cost_center_number,management_info_client_billing_code,management_info_business_unit_code,management_info_job_title,management_info_job_status,management_info_job_code,management_info_job_start_date,management_info_job_end_date,management_info_work_address,management_info_job_location_city,management_info_job_location_state
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627565463,431445,Primary,6/16/2022,Active,0100-01-01,LN 3990,FN 3990,"LN 3990, FN 3990",,,,,F,12/3/1988,India,India,,8/12/2019,123456789A1,TD,8/12/2019,8/11/2022,TD,8/11/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,New Hire,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627565575,431174,Dependent,6/16/2022,Active,0100-01-01,LN 3991,FN 3991,"LN 3991, FN 3991",627551611,,,Spouse,F,12/4/1988,India,India,,8/8/2022,123456789A1,H-4,8/8/2022,2/6/2023,H-4,2/6/2023,0100-01-01,2/6/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,0100-01-01,1/1/2027,,4/1/2021,2/6/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627565683,431568,Primary,6/17/2022,Active,0100-01-01,LN 3994,FN 3994,"LN 3994, FN 3994",,,,,F,12/7/1988,India,India,,2/27/2020,123456789A1,H1B,2/27/2020,9/7/2025,H-1B,9/7/2025,0100-01-01,9/7/2025,2/27/2020,2/26/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,10/1/2020,10/10/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,John Doe,,John Doe,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627566353,431431,Primary,6/20/2022,Active,0100-01-01,LN 3996,FN 3996,"LN 3996, FN 3996",,,,,F,12/9/1988,India,India,123456789,12/17/2016,123456789A1,H-1B,12/17/2016,8/16/2025,H-1B,8/16/2025,0100-01-01,8/16/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,11/25/2016,10/26/2017,AOS,9/30/2019,Emp: 2nd,India,"I-140 Approved with Prior Employer, needs Charter PERM [7.18.22 amf]",Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",627566660,431247,Dependent,6/20/2022,Active,0100-01-01,LN 3997,FN 3997,"LN 3997, FN 3997",627545367,,,Spouse,F,12/10/1988,India,India,,12/29/2017,123456789A1,H-4,12/29/2017,8/3/2025,H-4,8/3/2025,0100-01-01,8/3/2025,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,8/3/2025,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,12/15/2017,8/26/2018,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627566691,431361,Primary,6/21/2022,Retired,9/15/2022,LN 4000,FN 4000,"LN 4000, FN 4000",,,,,M,12/13/1988,India,India,,1/3/2017,123456789A1,H-1B,1/3/2017,1/2/2023,H-1B,1/2/2023,0100-01-01,1/2/2023,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,12/16/2016,6/17/2018,AOS,2/3/2021,Emp: 2nd,India,Prior employer I-140;FN didn't provide orignl I-140. In process of req - SPD,Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,CHARTER,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",627567284,431246,Dependent,6/21/2022,Active,0100-01-01,LN 4003,FN 4003,"LN 4003, FN 4003",627554998,,,Spouse,F,12/16/1988,India,India,,8/1/2019,123456789A1,H4,8/1/2019,7/31/2025,H-4,7/31/2025,0100-01-01,7/31/2025,0100-01-01,0100-01-01,0100-01-01,0100-01-01,Based on H-4,7/31/2025,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,6/10/2019,8/5/2021,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627567349,431361,Dependent,6/22/2022,Active,0100-01-01,LN 4006,FN 4006,"LN 4006, FN 4006",627566691,,,Child,F,12/19/1988,India,India,,2/11/2017,123456789A1,H-4,2/11/2017,1/12/2023,H-4,1/2/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627567635,431350,Dependent,6/22/2022,Active,0100-01-01,LN 4011,FN 4011,"LN 4011, FN 4011",627553047,,,Spouse,F,12/24/1988,India,India,,12/23/2020,123456789A1,H4,12/23/2020,7/11/2024,H-4,7/11/2024,0100-01-01,7/11/2024,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,11/13/2020,9/7/2022,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568182,431352,Primary,6/23/2022,Active,0100-01-01,LN 4014,FN 4014,"LN 4014, FN 4014",,,,,M,12/27/1988,India,India,,12/26/2021,123456789A1,H-1B,12/26/2021,9/30/2023,H-1B,8/23/2025,0100-01-01,12/9/2024,0100-01-01,9/30/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,4/21/2021,9/30/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
,,625523852,Dependent,"Charter Communications, Inc.",627568382,431351,Dependent,6/23/2022,Active,0100-01-01,LN 4015,FN 4015,"LN 4015, FN 4015",627561020,,,Spouse,F,12/28/1988,India,India,123456789,8/24/2020,123456789A1,H-4,9/1/2018,11/1/2020,H-4,10/31/2023,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,11/1/2020,10/31/2023,,0100-01-01,,India,,No Track No Filed,,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568474,431469,Primary,6/24/2022,Active,0100-01-01,LN 4018,FN 4018,"LN 4018, FN 4018",,,,,M,12/31/1988,India,India,123456789,4/29/2022,123456789A1,H-1B,4/29/2022,9/5/2025,H-1B,9/5/2025,0100-01-01,9/5/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,4/11/2022,7/21/2023,AOS,1/17/2019,Emp: 2nd,India,I-140 Approved w/ prior EMP (07.27.22 bng),Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,,,John Doe ,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568483,2206-0-72431517,Primary,6/24/2022,Active,0100-01-01,LN 4019,FN 4019,"LN 4019, FN 4019",,,,,M,1/1/1989,India,India,,3/11/2022,123456789A1,,3/11/2022,9/4/2022,H-1B,9/14/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,,,John Doe ,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568511,2206-0-72431489,Primary,6/24/2022,Retired,7/26/2022,LN 4020,FN 4020,"LN 4020, FN 4020",,,,,Unknown,1/2/1989,,,,,,,,,H-1B,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,New Hire,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568539,2206-0-72431461,Primary,6/24/2022,Retired,9/12/2022,LN 4021,FN 4021,"LN 4021, FN 4021",,,,,Unknown,1/3/1989,,,,,,,,,H-4,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,New Hire,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568551,2206-0-72431449,Primary,6/24/2022,Active,0100-01-01,LN 4022,FN 4022,"LN 4022, FN 4022",,,,,Unknown,1/4/1989,,,,,,,,,H-1B,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,,,Cable Ops,John Doe,,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,,New Hire,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568559,431722,Primary,6/24/2022,Active,0100-01-01,LN 4023,FN 4023,"LN 4023, FN 4023",,,,,M,1/5/1989,India,India,,4/2/2019,123456789A1,H-1B,4/2/2019,9/11/2025,H-1B,9/11/2025,0100-01-01,9/11/2025,2/23/2014,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,0100-01-01,0100-01-01,AOS,4/19/2017,Emp: 2nd,India,Prior ER I-140 [8-12-22 hge],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,CHARTER,,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568561,431433,Primary,6/24/2022,Active,0100-01-01,LN 4024,FN 4024,"LN 4024, FN 4024",,,,,F,1/6/1989,India,India,,2/17/2017,123456789A1,F1,2/17/2017,0100-01-01,H-1B,8/24/2025,0100-01-01,8/24/2025,0100-01-01,9/30/2025,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,7/18/2016,7/13/2021,AOS,0100-01-01,,India,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,John Doe,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568564,431535,Primary,6/24/2022,Active,0100-01-01,LN 4025,FN 4025,"LN 4025, FN 4025",,,,,M,1/7/1989,India,India,123456789,11/1/2019,123456789A1,H-1B,11/1/2019,10/16/2025,H-1B,10/16/2025,0100-01-01,10/16/2025,10/1/2015,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,3/7/2019,6/28/2021,AOS,4/7/2020,Emp: 3rd,India,Prior ER I-140 [7-28-22 hge],Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,CHARTER,,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,John Doe ,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627568573,2206-0-72431427,Primary,6/24/2022,Retired,7/5/2022,LN 4026,FN 4026,"LN 4026, FN 4026",,,,,Unknown,1/8/1989,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,John Doe,,John Doe,,,,,,John Doe ,Cable Ops,Test Title 1,,,0100-01-01,0100-01-01,,,
,,625523852,Dependent,"Charter Communications, Inc.",627569139,431359,Dependent,6/26/2022,Active,0100-01-01,LN 4033,FN 4033,"LN 4033, FN 4033",627557507,,,Spouse,F,1/15/1989,India,India,,,,,,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,1/1/2027,,,,AOS,0100-01-01,,India,,No Track No Filed,AOS,,test@test.com,Dependent,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570542,431471,Primary,6/29/2022,Active,0100-01-01,LN 4039,FN 4039,"LN 4039, FN 4039",,,,,M,1/21/1989,India,India,,0100-01-01,,,0100-01-01,0100-01-01,Outside U.S.,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,0100-01-01,0100-01-01,AOS,0100-01-01,,India,,No Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570547,431534,Primary,6/29/2022,Active,0100-01-01,LN 4040,FN 4040,"LN 4040, FN 4040",,,,,M,1/22/1989,India,India,,4/25/2022,123456789A1,H1B,9/27/2018,4/28/2021,H-1B,1/14/2024,0100-01-01,1/14/2024,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,4/14/2022,1/14/2024,AOS,3/30/2020,Emp: 3rd,India,I-140 approval from prior ER (08/08/2022) SPD ,Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570548,431441,Primary,6/29/2022,Active,0100-01-01,LN 4041,FN 4041,"LN 4041, FN 4041",,,,,M,1/23/1989,India,India,,10/15/2021,123456789A1,H-1B,10/15/2021,10/9/2025,H-1B,10/9/2025,0100-01-01,10/10/2022,10/15/2021,10/15/2026,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,9/29/2021,9/28/2023,AOS,0100-01-01,,India,,No Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,12345,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570549,2206-0-72429451,Primary,6/29/2022,Active,0100-01-01,LN 4042,FN 4042,"LN 4042, FN 4042",,,,,Unknown,1/24/1989,,,,,,,,,F-1,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,John Doe,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570561,2206-0-72429439,Primary,6/29/2022,Retired,9/12/2022,LN 4043,FN 4043,"LN 4043, FN 4043",,,,,Unknown,1/25/1989,,,,,,,,,Outside U.S.,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570591,2206-0-72429409,Primary,6/29/2022,Active,0100-01-01,LN 4044,FN 4044,"LN 4044, FN 4044",,,,,Unknown,1/26/1989,,,,,,,,,H-1B,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570598,2206-0-72429402,Primary,6/29/2022,Active,0100-01-01,LN 4045,FN 4045,"LN 4045, FN 4045",,,,,Unknown,1/27/1989,,,,,,,,,F-1,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570605,2206-0-72429395,Primary,6/29/2022,Active,0100-01-01,LN 4046,FN 4046,"LN 4046, FN 4046",,,,,Unknown,1/28/1989,,,,,,,,,F-1,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,1010101,,"Charter Communications, Inc.",1010101,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion ,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570615,431440,Primary,6/29/2022,Active,0100-01-01,LN 4047,FN 4047,"LN 4047, FN 4047",,,,,M,1/29/1989,India,India,123456789,7/29/2019,123456789A1,did NOT travel in/out of US,7/29/2019,8/17/2025,H-1B,8/17/2025,0100-01-01,8/17/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,11/5/2018,7/28/2020,AOS,2/2/2017,Emp: 2nd,India,"I-140 Approved with Prior Employer, needs Charter PERM [7.18.22 amf] ",Track No Filed,AOS,NEED,test@test.com,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,,,,Cable Ops,Test Title 1,New Hire,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570623,2206-0-72429377,Primary,6/29/2022,Retired,9/12/2022,LN 4048,FN 4048,"LN 4048, FN 4048",,,,,Unknown,1/30/1989,,,,,,,,,H-1B,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,AOS,0100-01-01,,,,No Track No Filed,AOS,NEED,,"Charter Communications, Inc.",NEED,CHARTER,C-Ops,,Cable Ops,John Doe,Test Title 1,,,,0100-01-01,,,,,,,,,John Doe ,Cable Ops,Test Title 1,New Hire,,0100-01-01,0100-01-01,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,627570975,431424,Primary,6/30/2022,Active,0100-01-01,LN 4049,FN 4049,"LN 4049, FN 4049",,,,,M,1/31/1989,India,India,,2/26/2018,123456789A1,H1B,2/26/2018,9/5/2022,H-1B,9/5/2025,0100-01-01,9/5/2025,0100-01-01,4/4/4000,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,A123456,India,1/1/2017,1/1/2027,,2/16/2018,8/18/2018,AOS,9/14/2018,Emp: 3rd,India,"I-140 Approved with Prior Employer, needs Charter PERM [7.19.22 AMF] ",Track No Filed,AOS,1010101,test@test.com,"Charter Communications, Inc.",1010101,Charter,C-Ops,,Cable Ops,John Doe,Test Title 1,100 Test Drive,Atlanta,GA,0100-01-01,John Doe,,John Doe,,,,,,John Doe ,Cable Ops,Test Title 1,Contractor Conversion,,0100-01-01,0100-01-01,"100 Test Drive, Atlanta, GA 30303",Atlanta,GA
