organization_group_id,organization_group_name,petitioner_id,petitioner_name,petitioner_of_primary_beneficiary,beneficiary_id,fn_case_id,beneficiary_type,beneficiary_record_opened_date,beneficiary_status,beneficiary_retired_date,beneficiary_last_name,beneficiary_first_name,full_name,primary_fnl_id,primary_last_name,primary_first_name,primary_full_name,relationship,i94_status,i94_expiration,current_status,current_status_expiration,process_date_opened,process_id,process_petition_id,process_type,process_reference,current_process,current_process_type,filed_date,receipt_number,receipt_date,rfe_received,rfe_due_date,rfe_docs_requested,rfe_docs_received,rfe_response_submitted,audit_notice_received,audit_response_sent_to_dol,process_status,final_action,final_action_date,last_process_activity,last_process_activity_date,days_since_last_activity,next_unfinished_reminder_subject,next_unfinished_reminder_expiry,summary_case_disposition,approval_date,date_status_valid_from,date_status_valid_to,date_closed,priority_date,visa_preference_category,visa_priority_country,partner_id,partner_last_name,partner_first_name,associate_id,associate_last_name,associate_first_name,supervisory_paralegal_id,supervisory_paralegal_last_name,supervisory_paralegal_first_name,paralegal_id,paralegal_last_name,paralegal_first_name,account_manager_id,account_manager_last_name,account_manager_first_name,special_instruction_flag,special_instruction_info,hr_instruction_flag,client_billing_code,online_intake_date,questionnaire_sent_to_manager,questionnaires_sent_to_fn,follow_up_with_fn_for_requested_information,questionnaire_completed_and_returned_by_manager,questionnaire_completed_and_returned_by_fn,employer_submission_questionnaire_completed,all_petitioning_company_info_received,all_fn_docs_received,fn_completed_questionnaires_and_acknowledgement,fn_questionnaires_completed,lca_filed,lca_case_number,lca_certified,forms_and_documentation_prepped,forms_and_documentation_submitted_for_signature,signed_forms_and_letter_received,date_aos_forms_sent_for_signature,date_signed_aos_forms_received,target_file_date,petition_application_filed,application_filed_with_cis,petition_filed_with_cis,form_i129_filed_with_cis,aos_application_filed,tn_packet_sent_to_fn_for_poe_processing,appeal_motion_due_date,appeal_motion_filed,consular_interview_date,supplemental_brief_docs_filed,docket_date_balca,withdrawal_request_sent_to_uscis,withdrawal_request_confirmed_by_dol_uscis,approval_package_sent,h1b_registration_submitted,h1b_registration_result,h1b_cap_registration_selected,h1b_cap_registration_result,i907_filed_upgraded_to_prem_processing,premium_processing_fee_received_from_fn,receipt_date,i485_receipt_date,i485j_portability_receipt_date,i131_receipt_date,ap_receipt_notice_received,ead_receipt_notice_received,petitioning_job_title,petitioning_job_location,perm_memo_sent_to_employer,approval_of_perm_memo_received,employee_work_experience_chart_sent,employee_work_experience_chart_received,employment_verification_letters_sent_to_employee,signed_employment_verification_letters_received,prevailing_wage_determination_request_submitted_to_dol,prevailing_wage_determination_issued_by_dol,pwd_expiration_date,recruitment_instructions_sent_to_company,job_order_placed_with_swa,notice_of_filing_posted,intranet_notice_of_filing_posted,notice_of_filing_removed_signed,intranet_notice_of_filing_removed,_1st_sunday_ad_placed,_2nd_sunday_ad_placed,_1st_additional_recruitment_step_placed,_2nd_additional_recruitment_step_placed,_3rd_additional_recruitment_step_placed,dated_copies_of_all_recruitment_received,completed_evaluation_questionnaires_and_resumes_received,recruitment_report_sent_to_company,recruitment_report_received,form_9089_sent_to_fn_and_employer,edits_to_form_9089_received_from_fn_and_employer,form_9089_submitted_to_dol,date_labor_certification_expires,input_call_conducted,input_statement_received,case_strategy_and_letters_plan_sent,long_letter_sent_to_fn,short_letters_sent_to_fn,cgfns_visa_screen_received,immigrant_visa_fee_bill_received_from_nvc,immigrant_visa_fee_paid_to_nvc,ds_260_ready_for_review_or_ds_260_prepared_by_fn,ds_260_submitted_online,supporting_documents_sent_to_nvc,case_transferred_to_consulate,appointment_packet_received_from_nvc,consular_processing_interview_date,fn_prepped_for_interview,immigrant_visa_issued,date_immigrant_visa_expires,fn_admitted_as_lpr,alien_registration_card_received,date_lpr_status_valid_from,date_lpr_status_valid_to
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626080418,417183,Primary,5/10/2016,Active,0100-01-01,LN 47,FN 47,"LN 47, FN 47",,,,,,H-1B,5/31/2025,H-1B,5/31/2025,6/2/2022,626510423,100003013,AOS Employment,AOS Primary (Emp Based),TRUE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,,0100-01-01,,6/28/2022,107,Follow up w/ FN about AOS,11/1/2022,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,6/28/2022,7/17/2014,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/2/2022,,6/2/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,,,,,,,,,0100-01-01,,,,,,,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01
,,625523852,Dependent,"Charter Communications, Inc.",626090119,417183,Dependent,5/16/2016,Active,0100-01-01,LN 49,FN 49,"LN 49, FN 49",626080418,,,,Spouse,H-4,5/31/2025,H-4,5/31/2025,1/25/2022,626482700,610004897,I-539 Dependent Application,Extension,FALSE,AOS Employment,4/1/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,Granted,6/28/2022,Date Status Valid To,5/31/2025,-961,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,6/28/2022,6/1/2022,5/31/2025,0100-01-01,0100-01-01,,India,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625055857,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,4/1/2022,,,,,,0100-01-01,,,,,0100-01-01,,,,,,0100-01-01,4/4/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",626090119,417183,Dependent,5/16/2016,Active,0100-01-01,LN 49,FN 49,"LN 49, FN 49",626080418,,,,Spouse,H-4,5/31/2025,H-4,5/31/2025,1/25/2022,626482705,100003020,I-765 EAD,Extension,FALSE,AOS Employment,4/1/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Receipt Date,4/4/2022,192,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,India,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625055857,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,1/25/2022,,1/25/2022,0100-01-01,,,,,1/26/2022,1/26/2022,,,,,0100-01-01,0100-01-01,,,,0100-01-01,,4/1/2022,,,,,,,,,,,,0100-01-01,,,,,,0100-01-01,4/4/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",626090119,417183,Dependent,5/16/2016,Active,0100-01-01,LN 49,FN 49,"LN 49, FN 49",626080418,,,,Spouse,H-4,5/31/2025,H-4,5/31/2025,6/2/2022,626510425,100003013,AOS Employment,AOS Dependent (Emp Based),TRUE,AOS Employment,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,,0100-01-01,,7/5/2022,100,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,7/5/2022,0100-01-01,,India,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/2/2022,,6/2/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,,,,,,,,,0100-01-01,,,,,,,,0100-01-01,0100-01-01,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,0100-01-01,0100-01-01
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626090124,417209,Primary,5/16/2016,Active,0100-01-01,LN 51,FN 51,"LN 51, FN 51",,,,,,H-1B,5/31/2025,H-1B,5/31/2025,6/7/2022,626511289,100003034,H-1B Professional,Amendment (with Extension),TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,,0100-01-01,,7/27/2022,78,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,7/27/2022,11/14/2013,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,6/7/2022,,6/7/2022,0100-01-01,,,,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626215493,417842,Primary,9/22/2016,Active,0100-01-01,LN 81,FN 81,"LN 81, FN 81",,,,,,H1B,0100-01-01,H-1B,9/30/2025,4/14/2022,626501108,100003034,H-1B Professional,Extension,FALSE,I-140 LC Required,7/18/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,7/27/2022,Date Status Valid To,9/30/2025,-1083,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,7/27/2022,10/1/2022,9/30/2025,8/12/2022,9/21/2021,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,4/14/2022,,4/14/2022,0100-01-01,,,,5/20/2022,4/15/2022,0100-01-01,,6/21/2022,I-200-22172-300094,6/28/2022,7/6/2022,7/14/2022,0100-01-01,,,7/15/2022,,,7/18/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,8/12/2022,,,,,0100-01-01,0100-01-01,7/19/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626215493,417842,Primary,9/22/2016,Active,0100-01-01,LN 81,FN 81,"LN 81, FN 81",,,,,,H1B,0100-01-01,H-1B,9/30/2025,4/20/2022,626502294,100003010,I-140 LC Required,Please Select,TRUE,I-140 LC Required,5/31/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,Granted,6/9/2022,,6/9/2022,126,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,6/9/2022,,,0100-01-01,9/21/2021,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,4/20/2022,,,0100-01-01,,,,,0100-01-01,,,,,,5/9/2022,5/16/2022,5/16/2022,,,0100-01-01,,,5/31/2022,,,,,,,,,,,0100-01-01,,,,,0100-01-01,0100-01-01,6/1/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626215552,417863,Primary,9/22/2016,Active,0100-01-01,LN 90,FN 90,"LN 90, FN 90",,,,,,H-1B,5/22/2023,H-1B,5/12/2023,4/8/2022,626499804,100003034,H-1B Professional,Extension,FALSE,H-1B Professional,5/27/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,6/9/2022,Date Status Valid To,5/12/2023,-211,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,6/9/2022,5/31/2022,5/12/2023,6/29/2022,5/23/2011,Emp: 3rd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625068523,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,4/8/2022,,0100-01-01,4/12/2022,,,,4/11/2022,4/15/2022,4/14/2022,,4/28/2022,I-200-22118-118241,5/5/2022,4/29/2022,5/10/2022,5/11/2022,,,5/13/2022,,,5/27/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,6/29/2022,,,,,0100-01-01,0100-01-01,6/1/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626215552,417863,Primary,9/22/2016,Active,0100-01-01,LN 90,FN 90,"LN 90, FN 90",,,,,,H-1B,5/22/2023,H-1B,5/12/2023,10/10/2022,626533645,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,,10/10/2022,3,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,5/23/2011,Emp: 3rd,INDIA,625025245,Doe,John,625056646,Doe,John,625071186,Doe,John,625074880,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022","180 days: April 23, 2022 [EFC]",,0100-01-01,,0100-01-01,0100-01-01,,,,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626218505,417912,Primary,9/28/2016,Active,0100-01-01,LN 115,FN 115,"LN 115, FN 115",,,,,,H-1B,1/11/2024,H-1B,5/9/2025,4/1/2022,626498370,100003034,H-1B Professional,Amendment (with Extension),FALSE,Labor Cert PERM,5/24/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,6/6/2022,Date Status Valid To,5/9/2025,-939,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,6/6/2022,5/25/2022,5/9/2025,6/22/2022,9/7/2016,Emp: 2nd,INDIA,,Doe,John,625025245,Doe,John,625071186,Doe,John,625068215,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,0100-01-01,,0100-01-01,0100-01-01,,,,4/1/2022,4/4/2022,0100-01-01,,4/22/2022,I-200-22112-097415,4/29/2022,4/27/2022,5/10/2022,0100-01-01,,,5/16/2022,,,5/24/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,6/22/2022,,,,,0100-01-01,0100-01-01,5/26/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626218505,417912,Primary,9/28/2016,Active,0100-01-01,LN 115,FN 115,"LN 115, FN 115",,,,,,H-1B,1/11/2024,H-1B,5/9/2025,4/1/2022,626498371,100003008,Labor Cert PERM,Please Select,TRUE,Labor Cert PERM,0100-01-01,,,,,,,,0100-01-01,0100-01-01,Open,,0100-01-01,PERM Memo review completed by attorney,8/23/2022,51,Expiration Date - I-129-S,1/21/2024,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,,,0100-01-01,9/7/2016,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625068215,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,4/1/2022,3/31/2022,4/1/2022,0100-01-01,4/12/2022,4/4/2022,0100-01-01,,,,,,,,,,,,,0100-01-01,,,,,,,,,,,,,,,,,,,,0100-01-01,,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",8/23/2022,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,
,,625523852,Dependent,"Charter Communications, Inc.",626218549,417904,Dependent,9/28/2016,Active,0100-01-01,LN 127,FN 127,"LN 127, FN 127",626218546,,,,Spouse,H-4,8/10/2024,H-4,7/30/2021,4/6/2022,626499383,100003020,I-765 EAD,H-4,TRUE,I-765 EAD,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,Forms and Documentation Submitted for Signature,6/2/2022,133,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625070923,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,4/6/2022,,4/6/2022,0100-01-01,,,,,0100-01-01,0100-01-01,,,,,0100-01-01,6/2/2022,,,,0100-01-01,,0100-01-01,,,,,,,,,,,,0100-01-01,,,,,,0100-01-01,0100-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626218564,417889,Primary,9/28/2016,Active,0100-01-01,LN 131,FN 131,"LN 131, FN 131",,,,,,H-1B,9/30/2025,H-1B,9/30/2025,5/3/2022,626504616,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,7/7/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,Granted,8/17/2022,Date Status Valid To,9/30/2025,-1083,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,8/17/2022,10/1/2022,9/30/2025,8/30/2022,9/29/2018,Emp: 2nd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625073385,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,5/3/2022,,5/3/2022,0100-01-01,,,,5/11/2022,5/11/2022,5/3/2022,,6/1/2022,I-200-22152-230437,6/8/2022,6/16/2022,7/5/2022,7/6/2022,,,7/6/2022,,,7/7/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,8/24/2022,,,,,8/5/2022,0100-01-01,7/20/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626218576,417905,Primary,9/28/2016,Active,0100-01-01,LN 136,FN 136,"LN 136, FN 136",,,,,,H-1B,2/24/2025,H-1B,2/24/2025,1/21/2022,626482127,100003034,H-1B Professional,Amendment (with Extension),TRUE,H-1B Professional,2/10/2022,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Closed,,0100-01-01,Date Status Valid To,2/24/2025,-865,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,2/25/2022,2/24/2025,6/7/2022,12/6/2017,Emp: 3rd,INDIA,625025245,Doe,John,625025245,Doe,John,625071186,Doe,John,625071784,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,1/21/2022,,1/21/2022,0100-01-01,,,,0100-01-01,0100-01-01,0100-01-01,,2/2/2022,I-200-22033-871291,2/9/2022,2/4/2022,2/9/2022,2/9/2022,,,0100-01-01,,,2/10/2022,,,,,,0100-01-01,,,0100-01-01,0100-01-01,3/11/2022,,,,,0100-01-01,0100-01-01,2/11/2022,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100000590,Charter Group of Companies,625365123,"Charter Communications, Inc.",,626218594,417914,Primary,9/29/2016,Active,0100-01-01,LN 138,FN 138,"LN 138, FN 138",,,,,,H-1B,4/19/2023,H-1B,4/19/2023,10/10/2022,626533646,100003034,H-1B Professional,Extension,TRUE,H-1B Professional,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,Open,,0100-01-01,,10/10/2022,3,,,02/22/2022: Will be out of country during April; file H-1B AFTER he returns - rl,0100-01-01,0100-01-01,0100-01-01,0100-01-01,1/14/2016,Emp: 2nd,INDIA,625025245,Doe,John,625056646,Doe,John,625071186,Doe,John,625073385,Doe,John,625071186,Doe,John,EVL received from FN 8/9/2022; ZXH will draft LCA [zxh 9/27],"Billings: $100 as of 10/12/2022
Collections: $50.00 as of 10/12/2022
Trust: no data as of 10/12/2022
WIP: $0.00 as of 10/12/2022
Details are not shown. Only time records found in 10/12/2022 export
Last Trust: no data as of 10/12/2022
Write-Offs: $0.00 as of 10/12/2022",,,10/10/2022,,10/10/2022,0100-01-01,,,,0100-01-01,0100-01-01,0100-01-01,,0100-01-01,,0100-01-01,0100-01-01,0100-01-01,0100-01-01,,,0100-01-01,,,0100-01-01,,,,,,0100-01-01,,,0100-01-01,0100-01-01,0100-01-01,,,,,0100-01-01,0100-01-01,0100-01-01,,,,,,Test Title 1,"100 Test Drive, Atlanta GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
